,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0364449989345025,0.123537728573352,0.0913205687683191,0.0709929605570559,-0.121082002625757,-0.0297357500932742,0,-0.18013606711968,0.0533645797619693,0.043653090682477,0.103603674460399,0,-0.214061934326139,0,0,-0.169386873156685
ETH,-0.448367642498661,0,0.188059042229354,-0.233926970082106,0.519005794408839,0.320781925800215,-0.278218665458552,0.986436148182306,0,-0.157341698385345,0.161846818600572,1.0842021724855e-19,-0.034445842327386,0.422121211193331,-0.365878907226504,0,0,0
XRP,0,0.454917414408825,0,0.0176824605215772,0,-0.317720554647895,0,0.205159114872479,0,0.0910244987941817,0.192099394919598,0,-0.0929311808584711,0,-0.247820614002653,0,0,-0.217609720004924
LTC,0,-0.93319923279333,0.648654629068752,0,0.598604629184572,0.76147947176143,-0.220938079819669,0.0465114037045573,0,0.211582511953488,0.0820450593314496,-0.380733668789282,0,1.44309286144299,0.172458712424795,0,0,0
DASH,0,0.697870369655812,0,0.200777472694377,0,-0.289106993230576,0.180594729067279,-0.785861625992224,0,0,0.0145797240554929,0,0.00286499436521544,0,0.128950136717013,0,0,0.0787209063503062
ETC,0.574612466612746,0.542085506661272,-0.347424517924311,0.159654510534993,-6.93889390390723e-18,0,0,0,0.139182238291264,0.0327281299291926,0,-0.0895460824236192,-0.0504989440470909,0,-0.54887975820627,0,0,-0.133418554339963
XEM,-2.80297560325309,-0.841834122219295,-0.305385891543109,0.236730477960591,1.55580723552773,0.443353976208111,0,0.843559983509723,0.857056807845541,-0.49524472297712,0,0,0.516132859206258,-0.985931341482882,-1.51253013796607,0,0,-1.06897697310457
XMR,0.7818352387293,0.672107560849698,0.00395414560020205,0.0588359079113259,-0.613334780589485,-0.211496838432629,0.431024544838998,0,-0.0716569793444335,0.264668782141354,-0.0145652058489841,0.0462628298555136,0,-0.0149178502265785,0.555270698419641,0,0,0.227974364034817
ZEC,0,0.475851245986541,0,0,-0.214027596045949,0,0.214043452710118,0.100644910948068,0,-0.0106163056326834,0.130208378894599,0.240907163546936,0.00053768392818416,0,0.115689799314829,0,0,-0.00131463144956518
DOGE,-1.00447956658603,0.416386982121993,0.102803668462525,0.549146174584853,0,0,0,0.0455775742851263,0,0,-0.223799779727619,0.258804590375247,0.287401688373283,0,-0.179032829610733,0,0,-0.226622488684004
XLM,0,0.241952608120126,0,0.289946375099546,0,0,0.105778810394721,0,0.636188549324637,0,0,0,0,0,0.0788543890410054,0,0,0.00721792453503727
NEO,1.16026666071845,-0.204988130283773,0,0,0.449177042957976,-0.0907577781744697,-0.0390646975711126,0,0.523787626093702,0.420338999792103,-0.424227418221978,0,0,0,0,0,0,0
DGB,0,0,0,-0.271512559612445,0,0,0,0,0.0941618989736903,0,0,0.149592953010828,0,0,0,0,0,0
BV010082.Index,0,0,0.003274647274641,0.00478915422417541,-0.0227613793826569,-0.0895773027526785,-0.0614366365438767,0,0,0,0,-0.0807866322296761,0,0,0,0,0,-0.160741716121446
CVIX.Index,-1.33517457306059,-0.718966172143952,-0.0896613300179253,0,0.937562556454611,0,-0.597497743253524,1.02616858426486,0.537762718680571,-0.269082947531018,-0.0380712909417997,-0.2734184118546,0.21235252318231,-0.501401584364109,0,-1.71140394193357,0.813419373345028,-0.513438700025473
DXY.Curncy,0,0,0.0145309192046158,-0.0157796002541336,-0.0308554321302855,0,-4.33680868994202e-19,0.0588816029434632,0.00317045089511864,0.00972290184018869,0,-0.0182137773532298,-0.0115394920950776,0.0816757812933932,0.0158334994330506,0,0,0.0404179919127055
SPX.Index,0.000921161260377643,0.0160242843354542,0.00330167815293447,0.00380831100227045,0,0,0.0110023031338356,0.0428577502948867,-0.0264993468697201,0.000692524267287156,0.00015016553801556,-0.0292652529058452,0,0,-0.0214279244504238,0,0,-0.0489673116081509
VIX.Index,-1.14299884990065,-0.0852321206672612,-0.350238586985584,0.301192278617993,1.09612661344919,0,-0.687042632442563,0,0.665238258782748,-0.370115847975801,-0.11636283282593,0,0.455932365410628,-2.04231734714258,-1.25902323233342,0,0,0
